19000036,Qice,Hiqn Bvle,940526106555,3.99,940526106555
19000037,Tnyt,Awbl Vift,940526103800,3.17,940526103800
19000038,Idcq,Wkau Seqb,940526100164,3.84,940526100164
19000039,Ctam,Only Lzmy,940526102866,3.15,940526102866
19000040,Vfhy,Rxcm Fbqp,940526101446,3.18,940526101446
19000041,Yans,Yual Bksb,940526103079,3.54,940526103079
19000042,Lvhd,Mnpa Prdk,940526109390,3.03,940526109390
19000043,Txbs,Vdzb Cpao,940526101286,3.92,940526101286
19000044,Fkpw,Vzon Lauw,940526106643,3.17,940526106643
19000045,Udba,Stoi Zqwo,940526103294,3.49,940526103294
19000046,Fdjh,Rquy Qivj,940526107551,3.16,940526107551
19000047,Lxoa,Zytw Wzti,940526103098,3.73,940526103098
19000048,Sydp,Gidi Tnxt,940526104560,3.22,940526104560
19000049,Ksjz,Scww Hnyz,940526101370,3.28,940526101370
19000050,Ydjo,Lrye Ldrn,940526105048,3.39,940526105048
19000051,Npwg,Doom Gypw,940526103181,3.58,940526103181
19000052,Zkfc,Ecyb Tufa,940526102834,3.63,940526102834
19000053,Jyfk,Fayo Nfrl,940526101187,3.45,940526101187
19000054,Oepv,Gtpd Xdyb,940526103473,3.94,940526103473
19000055,Xkcq,Csno Kneb,940526104915,3.76,940526104915
19000056,Nqyv,Spsc Vkow,940526101516,3.61,940526101516
19000057,Pwmd,Vmjf Qwwa,940526104061,3.03,940526104061
19000058,Azew,Xigy Tudr,940526104860,3.31,940526104860
19000059,Eshy,Ryti Ofmw,940526107348,3.32,940526107348
19000060,Xvjn,Dlyn Lzor,940526102839,3.66,940526102839
19000061,Zaus,Felz Mhhz,940526107789,3.28,940526107789
19000062,Frkr,Kwxn Vznb,940526107858,3.66,940526107858
19000063,Gzym,Goyw Acha,940526105979,3.0,940526105979
19000064,Bdgg,Wwbs Idef,940526108908,3.9,940526108908
19000065,Bmkr,Vqll Johb,940526106207,3.84,940526106207
19000066,Ucky,Msjn Mxfz,940526103671,3.24,940526103671
19000067,Pibw,Eiex Lgen,940526100145,3.73,940526100145
19000068,Ovcy,Ouuh Zppp,940526102203,3.57,940526102203
19000069,Vgyy,Daor Ckvb,940526106594,3.05,940526106594
19000070,Getx,Dkrv Wfqs,940526105899,3.97,940526105899
19000071,Twys,Frtl Ytdf,940526104095,3.26,940526104095
19000072,Zpec,Bmcw Hyig,940526103209,3.89,940526103209
19000073,Hgzq,Tzwj Qxbu,940526109075,3.14,940526109075
19000074,Lkws,Tywr Vptf,940526103194,3.0,940526103194
19000075,Byao,Fycl Zkrk,940526102788,3.24,940526102788
19000076,Ibyn,Rvmt Pspl,940526103689,3.5,940526103689
19000077,Iryo,Raiw Roqc,940526103570,3.26,940526103570
19000078,Djca,Srmt Nknv,940526105396,3.62,940526105396
19000079,Paaj,Dnep Ffqx,940526105010,3.05,940526105010
19000080,Fmvj,Svsx Utxk,940526100407,3.68,940526100407
19000081,Qqmi,Enhl Jhyz,940526105809,3.09,940526105809
19000082,Hezt,Odpe Htcj,940526107832,3.46,940526107832
19000083,Chjg,Pzru Fowl,940526106977,3.99,940526106977
19000084,Danj,Zhxh Tach,940526109407,3.34,940526109407
19000085,Ulvs,Ecmi Jhnt,940526109189,3.86,940526109189
19000086,Xuiw,Kzan Zfge,940526100816,3.0,940526100816
19000087,Ojrj,Roxx Qpux,940526108481,3.77,940526108481
19000088,Xqku,Dyar Awps,940526103879,3.71,940526103879
19000089,Qhqj,Gxyl Ddvc,940526100488,3.54,940526100488
19000090,Qfxw,Pjaw Uwhc,940526104367,3.09,940526104367
19000091,Npqf,Krws Xtwz,940526108792,3.67,940526108792
19000092,Cpud,Pgjv Vcge,940526108095,3.66,940526108095
19000093,Oazo,Wsah Tpyq,940526107909,3.81,940526107909
19000094,Hzfg,Konc Ytik,940526106181,3.58,940526106181
19000095,Syxb,Ugsj Thec,940526105067,3.09,940526105067
19000096,Xovv,Twee Mybd,940526106367,3.95,940526106367
19000097,Rznn,Erjm Jmnh,940526104933,3.75,940526104933
19000098,Tqao,Hpon Tvap,940526103142,3.61,940526103142
19000099,Vxbh,Cbti Mgke,940526104286,3.72,940526104286
