19000078,Ezbv,Rdyz Iahy,940526101345,3.23,940526101345
19000079,Ejpz,Ojfh Hxak,940526102563,3.04,940526102563
19000080,Mdce,Etvx Sbvi,940526101839,3.64,940526101839
19000081,Djvp,Tpar Elaw,940526104500,3.56,940526104500
19000082,Iujg,Aoxg Hawm,940526104706,3.82,940526104706
19000083,Tlnq,Qqrb Hqtc,940526108498,3.3,940526108498
19000084,Roeb,Lntw Izkz,940526104886,3.49,940526104886
19000085,Fbqe,Sjyh Rrco,940526102956,3.26,940526102956
19000086,Mtga,Vtcu Nitd,940526101195,3.1,940526101195
19000087,Dhht,Rwcc Mclw,940526109300,3.13,940526109300
19000088,Zgno,Ssyy Hske,940526100552,3.85,940526100552
19000089,Vgch,Oyur Anzi,940526107818,3.12,940526107818
19000090,Ptvd,Ieas Zmnt,940526109682,3.04,940526109682
19000091,Gdzf,Ysdw Avcz,940526101024,3.64,940526101024
19000092,Uanm,Kfkh Ufwu,940526100486,3.77,940526100486
19000093,Wwkg,Ndua Kcpk,940526106540,3.29,940526106540
19000094,Ackz,Npbe Krqu,940526108071,3.58,940526108071
19000095,Uyok,Sptv Rcag,940526109680,3.83,940526109680
19000096,Ngxb,Egpf Yahq,940526102125,3.8,940526102125
19000097,Jsiv,Qqrj Vgra,940526104926,3.18,940526104926
19000098,Izbb,Lyuk Aldo,940526106029,3.33,940526106029
19000099,Xfyp,Kveb Lqpo,940526102257,3.35,940526102257
19000100,Ptay,Xppt Iegi,940526102701,3.29,940526102701
19000101,Qlkj,Tbas Ablk,940526105786,3.52,940526105786
19000102,Ikdf,Jakm Kcxe,940526102212,3.57,940526102212
19000103,Eobh,Hjtj Mhju,940526106385,3.49,940526106385
19000104,Vucy,Wfyv Vzvc,940526103466,3.92,940526103466
19000105,Ufqf,Bpfw Ohmh,940526109312,3.77,940526109312
19000106,Vktd,Jnim Zxfm,940526100772,3.1,940526100772
19000107,Bokn,Zrfm Zosd,940526102083,3.92,940526102083
19000108,Zpnl,Eyuv Ltqk,940526102134,3.57,940526102134
19000109,Nzlx,Civk Rqdo,940526101792,3.23,940526101792
19000110,Rtnv,Bgos Sbdp,940526102133,3.53,940526102133
19000111,Sark,Lfap Krwb,940526100656,3.3,940526100656
19000112,Tbxh,Uoka Kazp,940526106147,3.96,940526106147
19000113,Wwpu,Kjhj Droo,940526104849,3.11,940526104849
19000114,Dfll,Seoz Lpox,940526100471,3.87,940526100471
19000115,Owjk,Dula Djie,940526105128,3.15,940526105128
19000116,Gohm,Wfew Vkxh,940526103244,3.26,940526103244
19000117,Zsfu,Npwk Pvzx,940526109742,3.93,940526109742
19000118,Jmqx,Wyjf Kuol,940526108089,3.52,940526108089
19000119,Kbwp,Csad Meba,940526108254,3.77,940526108254
19000120,Ctew,Ktgd Javo,940526103422,3.48,940526103422
19000121,Dwti,Pyiy Dtbe,940526106671,3.87,940526106671
19000122,Mjzo,Vsfn Idlw,940526101926,3.27,940526101926
19000123,Jaqs,Owdt Zjvt,940526108138,3.66,940526108138
19000124,Nsbh,Mhsi Xzkq,940526106503,3.51,940526106503
19000125,Hbuh,Fwed Hqtz,940526107163,3.22,940526107163
19000126,Qtlt,Wxhu Nupt,940526101643,3.18,940526101643
19000127,Vrbh,Qnnr Nlwc,940526106052,3.44,940526106052
19000128,Waym,Hykp Gawc,940526107457,3.52,940526107457
19000129,Etez,Ghix Efpd,940526108600,3.15,940526108600
19000130,Jdyh,Uqoe Xgji,940526107266,3.04,940526107266
19000131,Ddso,Wwfm Cueq,940526109016,3.98,940526109016
19000132,Bybr,Rhdy Ctoa,940526103127,3.45,940526103127
19000133,Lkml,Uijd Nbuw,940526101890,3.6,940526101890
19000134,Vhlq,Gnko Kkca,940526101188,3.26,940526101188
19000135,Uvcu,Tlbb Bxhb,940526100886,3.85,940526100886
19000136,Slib,Uroc Hxts,940526108475,3.36,940526108475
19000137,Gswo,Vciu Bxix,940526108755,3.18,940526108755
19000138,Bxzg,Lpxr Lpym,940526102279,3.76,940526102279
19000139,Nduh,Caks Yeaf,940526105448,3.92,940526105448
19000140,Oqjg,Eyji Tcpn,940526102715,3.99,940526102715
19000141,Fnhz,Wcad Ipkm,940526108521,3.69,940526108521
19000142,Axzo,Kzyd Jucm,940526104448,3.31,940526104448
19000143,Qghk,Tdzf Vfzn,940526109853,3.44,940526109853
19000144,Kmae,Xryl Xhid,940526104303,3.18,940526104303
19000145,Ufkh,Tgfg Vtwk,940526102789,3.91,940526102789
19000146,Ozdg,Lmxb Istq,940526104600,3.18,940526104600
19000147,Vqyv,Nnzv Nirp,940526107811,3.17,940526107811
19000148,Zego,Lqjh Fsme,940526108883,3.6,940526108883
19000149,Vlbw,Zanp Ncym,940526109155,3.8,940526109155
19000150,Ccvr,Fvlo Lrch,940526100387,3.81,940526100387
19000151,Mhwr,Wfbk Ysmq,940526109392,3.64,940526109392
19000152,Naun,Lihf Uoyw,940526106119,3.99,940526106119
19000153,Jdbn,Edii Cydv,940526108209,3.77,940526108209
19000154,Yhxv,Zzey Uuht,940526109809,3.02,940526109809
19000155,Zjgu,Wmxm Nnmm,940526102512,3.64,940526102512
19000156,Fsbv,Rejf Mdcy,940526100480,3.99,940526100480
19000157,Pxqy,Pwla Ulyd,940526101944,3.92,940526101944
19000158,Cdmt,Sckh Cfhy,940526106606,3.58,940526106606
19000159,Jqco,Ygas Nzyd,940526105010,3.92,940526105010
19000160,Zpkm,Ifmk Cmxv,940526109642,3.79,940526109642
19000161,Ilkn,Qptq Xure,940526102983,3.06,940526102983
19000162,Wgbe,Ypda Dsrf,940526107816,3.51,940526107816
19000163,Fwgi,Eawt Nnbi,940526105245,3.75,940526105245
19000164,Ssav,Hqhe Wvlb,940526103093,3.7,940526103093
19000165,Bdak,Cuhi Bsze,940526100945,3.56,940526100945
19000166,Hwmp,Kfdo Qcvr,940526103427,3.0,940526103427
19000167,Rjlx,Gcip Pmpj,940526103841,3.24,940526103841
19000168,Ozcm,Ovti Oeen,940526101312,3.22,940526101312
19000169,Icxe,Aicw Exui,940526109661,3.16,940526109661
19000170,Edks,Huae Upkn,940526102320,3.45,940526102320
19000171,Alpk,Zikd Tqia,940526106939,3.68,940526106939
19000172,Zqtv,Qvgf Qnpm,940526103250,3.11,940526103250
19000173,Ujsq,Ywap Upup,940526103690,3.97,940526103690
19000174,Mmwf,Kiqb Qkug,940526108437,3.97,940526108437
19000175,Rixf,Hmth Hjse,940526107427,3.3,940526107427
19000176,Lddk,Hioj Agbs,940526101015,3.6,940526101015
19000177,Fjlb,Hamu Smbq,940526107361,3.39,940526107361
19000178,Qqwf,Afzv Nmhw,940526100446,3.67,940526100446
19000179,Wqck,Xhfq Xexn,940526107718,3.69,940526107718
19000180,Xuaj,Avtk Uheh,940526105095,3.59,940526105095
19000181,Tlam,Whos Seza,940526102456,3.78,940526102456
19000182,Etup,Iurq Parp,940526105037,3.04,940526105037
19000183,Fvvy,Yjqn Atsu,940526104715,3.03,940526104715
19000184,Rnpx,Opuo Wpvd,940526108116,3.39,940526108116
19000185,Ohtz,Yprk Btim,940526101204,3.49,940526101204
19000186,Zyqc,Aieu Whio,940526105345,3.33,940526105345
19000187,Hwgq,Tmuv Ivay,940526109689,3.76,940526109689
19000188,Xfyg,Dgxw Vjgp,940526105876,3.22,940526105876
19000189,Ydzp,Bjyi Avfw,940526100084,3.67,940526100084
19000190,Fvso,Gyya Tjzy,940526104035,3.42,940526104035
19000191,Plvz,Fwjv Eyzq,940526107369,3.1,940526107369
19000192,Yeeu,Navl Kyyy,940526104054,3.55,940526104054
19000193,Wnba,Panp Prkd,940526106749,3.38,940526106749
19000194,Uunq,Ougf Kwrh,940526102399,3.4,940526102399
19000195,Gfmo,Jvol Tbxv,940526104398,3.32,940526104398
19000196,Srnh,Gfhm Shnb,940526106212,3.0,940526106212
19000197,Zowu,Wjau Sgbb,940526102192,3.42,940526102192
19000198,Mlfq,Mxol Dptx,940526107793,3.86,940526107793
19000199,Okji,Yqvq Irsi,940526106957,3.61,940526106957
19000200,Hvwh,Dpna Jvjx,940526109477,3.85,940526109477
19000201,Zubs,Zzaw Psvl,940526103577,3.48,940526103577
19000202,Ziic,Guft Fhal,940526102748,3.44,940526102748
19000203,Knye,Cwiw Cvol,940526105936,3.98,940526105936
19000204,Xldy,Mevb Pywo,940526106313,3.35,940526106313
19000205,Mgln,Vsye Tvwq,940526100941,3.78,940526100941
19000206,Wbxs,Upjc Jity,940526108987,3.27,940526108987
19000207,Djgy,Wswg Gulc,940526109474,3.13,940526109474
19000208,Reyl,Mbeu Yfho,940526103553,3.85,940526103553
19000209,Mcrp,Qops Ximo,940526107530,3.07,940526107530
19000210,Eqgg,Rogw Roah,940526102182,3.48,940526102182
19000211,Into,Ynfx Nida,940526101231,3.21,940526101231
19000212,Wroz,Xkjv Fbvz,940526100979,3.55,940526100979
19000213,Bdve,Ffeh Uwob,940526108434,3.54,940526108434
19000214,Skue,Npew Aanq,940526105880,3.86,940526105880
19000215,Nqas,Rlun Bjck,940526109571,3.58,940526109571
19000216,Rbou,Hhct Wqgj,940526107988,3.59,940526107988
19000217,Imir,Jjya Syzr,940526102783,3.45,940526102783
19000218,Qhjd,Tmvu Bays,940526106697,3.29,940526106697
19000219,Ihih,Ghly Anqd,940526100609,3.0,940526100609
19000220,Ymnk,Nify Xawx,940526108373,3.52,940526108373
19000221,Rcgt,Zldk Ujop,940526108870,3.87,940526108870
19000222,Iacc,Ztad Engs,940526107817,3.32,940526107817
19000223,Onnj,Vubh Cehd,940526103127,3.91,940526103127
19000224,Jfke,Ahsr Ixpg,940526101869,3.19,940526101869
19000225,Vkel,Tddk Etrw,940526104650,3.57,940526104650
19000226,Bmpp,Djtm Hdow,940526100047,3.91,940526100047
19000227,Ilih,Kiko Zhov,940526100090,3.95,940526100090
19000228,Djpw,Lgfw Rhpg,940526107142,3.09,940526107142
19000229,Rvqn,Ycdu Alru,940526103472,3.21,940526103472
19000230,Kevq,Xmsd Sgpr,940526103462,3.84,940526103462
19000231,Lejy,Jmtl Vbfl,940526102489,3.28,940526102489
19000232,Szjo,Nkit Ydyg,940526106280,3.85,940526106280
19000233,Ztpo,Oywe Pplh,940526102160,3.71,940526102160
19000234,Coiw,Fyst Xtmc,940526103952,3.02,940526103952
19000235,Wuqy,Oogp Mpqv,940526102517,3.69,940526102517
19000236,Lbvb,Gtky Qluq,940526106223,3.65,940526106223
19000237,Ydgd,Onut Zmay,940526106022,3.31,940526106022
19000238,Xebu,Fetg Duhk,940526103359,3.76,940526103359
19000239,Lmtl,Eiyc Wqfx,940526105843,3.47,940526105843
19000240,Yknp,Mchm Fnze,940526100053,3.04,940526100053
19000241,Jgsl,Frcw Yerl,940526103448,3.18,940526103448
19000242,Rcrb,Yvhj Opzu,940526107843,3.85,940526107843
19000243,Ctcz,Tlyh Vrfd,940526100261,3.5,940526100261
19000244,Mntr,Rruw Acbt,940526108876,3.22,940526108876
19000245,Hbom,Opvx Wisj,940526103371,3.6,940526103371
19000246,Pinx,Gpsh Aaln,940526100092,3.7,940526100092
19000247,Faoz,Fyui Osxq,940526108672,3.47,940526108672
19000248,Sguh,Jeel Erhc,940526106106,3.89,940526106106
19000249,Ceks,Kbam Qezw,940526104303,3.25,940526104303
19000250,Wnqm,Jnel Ezto,940526100588,3.14,940526100588
19000251,Irpw,Nynb Jayx,940526106859,3.59,940526106859
19000252,Jhxu,Qklh Xecr,940526103756,3.95,940526103756
19000253,Wmdf,Uznk Fgtf,940526103939,3.82,940526103939
19000254,Vcml,Domn Oyez,940526107079,3.64,940526107079
19000255,Swdq,Bxrj Jhwj,940526104675,3.0,940526104675
19000256,Xjkb,Glcj Jepy,940526101651,3.7,940526101651
19000257,Yuao,Ogxy Bppv,940526100080,3.81,940526100080
19000258,Dghs,Yzcu Cdfs,940526102910,3.62,940526102910
19000259,Naku,Cuji Hnas,940526105963,3.16,940526105963
19000260,Kioo,Anrh Hpsq,940526108685,3.95,940526108685
19000261,Cxzr,Bezl Cjio,940526104781,3.28,940526104781
19000262,Pkid,Icev Qksc,940526101216,3.76,940526101216
19000263,Pips,Qsvu Lsue,940526105373,3.47,940526105373
19000264,Bcqa,Aprb Bqrk,940526109263,3.22,940526109263
19000265,Tcfc,Wfhr Ibba,940526105988,3.54,940526105988
19000266,Dhug,Ntib Uteo,940526108560,3.75,940526108560
19000267,Fhpu,Fpzd Zwby,940526106270,3.42,940526106270
19000268,Zsmg,Eruz Kmuy,940526106772,3.13,940526106772
19000269,Daod,Dfwv Ykls,940526103515,3.57,940526103515
19000270,Zvsd,Uudr Wmbg,940526106600,3.61,940526106600
19000271,Ybdm,Fwic Igqo,940526109065,3.72,940526109065
19000272,Laib,Lqae Zppl,940526101492,3.02,940526101492
19000273,Tavy,Aiwg Noul,940526103878,3.93,940526103878
19000274,Yvdz,Ihbk Lhiw,940526104938,3.94,940526104938
19000275,Obcu,Yxxd Oqve,940526107761,3.35,940526107761
19000276,Xzjr,Tovc Zzss,940526100183,3.25,940526100183
19000277,Ejwe,Mpxm Pwrg,940526109651,3.42,940526109651
19000278,Ccvf,Ogqb Plhj,940526107994,3.5,940526107994
19000279,Zoje,Tpwa Utqv,940526102571,3.97,940526102571
19000280,Lgky,Lpwi Exdh,940526101240,3.2,940526101240
19000281,Rgvm,Mlev Utoa,940526102440,3.65,940526102440
19000282,Myuc,Bspm Mgfo,940526100196,3.33,940526100196
19000283,Rnok,Lqmb Eeda,940526103174,3.65,940526103174
19000284,Mvjp,Iqiu Ltbf,940526105402,3.37,940526105402
19000285,Nuaz,Kdkg Zkie,940526109038,3.87,940526109038
19000286,Kqpc,Cljz Kltg,940526104331,3.87,940526104331
19000287,Pgev,Ffyg Yprz,940526100498,3.52,940526100498
19000288,Kiws,Iign Mipl,940526106767,3.02,940526106767
19000289,Upgx,Xatn Sbrl,940526107560,3.99,940526107560
19000290,Iqab,Jhcm Muvk,940526100206,3.67,940526100206
19000291,Slnk,Bwma Ojlk,940526100212,3.75,940526100212
19000292,Svlw,Lvzi Zdcd,940526107234,3.09,940526107234
19000293,Pwuw,Qxbi Kdjs,940526100335,3.59,940526100335
19000294,Lxxu,Sjka Ybrn,940526105233,3.4,940526105233
19000295,Gkjx,Dlsv Npme,940526102872,3.39,940526102872
19000296,Stid,Nlud Hcsz,940526100677,3.9,940526100677
19000297,Ymnj,Sqdh Jtrd,940526108271,3.04,940526108271
19000298,Xxdz,Eagc Lyiq,940526109513,3.72,940526109513
19000299,Vyae,Neda Yoyc,940526101867,3.63,940526101867
19000300,Zxpl,Ujbr Ewog,940526108560,3.73,940526108560
19000301,Othg,Bxhu Ufhn,940526103840,3.3,940526103840
19000302,Wpgt,Chrq Tumb,940526105357,3.83,940526105357
19000303,Ivbr,Lktg Vfuu,940526102341,3.15,940526102341
19000304,Yzay,Judn Iolj,940526103126,3.73,940526103126
19000305,Egrl,Tfat Dzmx,940526109996,3.24,940526109996
19000306,Bgxr,Mlct Jtop,940526107466,3.53,940526107466
19000307,Tzqr,Hujl Laks,940526109699,3.85,940526109699
19000308,Mpel,Ketm Qyvs,940526101720,3.01,940526101720
19000309,Vqks,Wbje Qjrh,940526104495,3.5,940526104495
19000310,Lgzq,Futn Yuxl,940526100202,3.87,940526100202
19000311,Doqe,Neau Mnce,940526101676,3.98,940526101676
19000312,Rglv,Macm Evai,940526102497,3.52,940526102497
19000313,Okun,Ecmw Pgiw,940526101266,3.82,940526101266
19000314,Kebl,Yuoy Fkwc,940526101500,3.21,940526101500
19000315,Uepp,Cuzt Gshf,940526103937,3.89,940526103937
19000316,Pepc,Wget Dhty,940526104596,3.69,940526104596
19000317,Oirr,Erea Yeji,940526106181,3.08,940526106181
19000318,Odzg,Nisf Aesg,940526101756,3.36,940526101756
19000319,Zyxq,Estb Peof,940526104480,3.88,940526104480
19000320,Omay,Wixq Lshm,940526105797,3.74,940526105797
19000321,Gugn,Tsft Dnwm,940526107316,3.27,940526107316
19000322,Xgqd,Ksov Oazz,940526103605,3.3,940526103605
19000323,Bzii,Slpi Rerb,940526106581,3.91,940526106581
19000324,Vsta,Peuw Qkmr,940526100537,3.6,940526100537
19000325,Pxin,Mimd Icus,940526102560,3.54,940526102560
19000326,Fyjm,Xvnk Aadt,940526104820,3.13,940526104820
19000327,Wvcv,Aall Hdaj,940526100856,3.37,940526100856
19000328,Rhgu,Qbdh Fspa,940526100210,3.02,940526100210
19000329,Bqin,Yvic Abgw,940526107285,3.66,940526107285
19000330,Jdmd,Bgqw Vskg,940526103963,3.02,940526103963
19000331,Ckhs,Gchv Wsjw,940526104555,3.09,940526104555
19000332,Gaym,Tjfz Aufb,940526100765,3.93,940526100765
19000333,Ykim,Yjpp Nmty,940526109804,3.41,940526109804
19000334,Bzof,Jokv Rcrv,940526102142,3.23,940526102142
19000335,Uaxr,Pskw Aovt,940526104356,3.2,940526104356
19000336,Biur,Zjmo Iiro,940526100396,3.23,940526100396
19000337,Rblg,Xuzf Aztq,940526107537,3.11,940526107537
19000338,Kdfo,Nfxt Foac,940526100691,3.85,940526100691
19000339,Apxr,Lpnz Tbbj,940526109935,3.19,940526109935
19000340,Tbfc,Ccyw Pcul,940526107192,3.7,940526107192
19000341,Eoqo,Uvqt Tjzv,940526102351,3.98,940526102351
19000342,Semx,Ppse Eymj,940526103337,3.52,940526103337
19000343,Wnjm,Haaf Xlqv,940526107730,3.5,940526107730
19000344,Gaat,Kuil Kblf,940526101431,3.68,940526101431
19000345,Eruy,Wvqo Ojdw,940526100060,3.32,940526100060
19000346,Zguf,Craf Jchk,940526108945,3.56,940526108945
19000347,Suuu,Ngne Rfgi,940526104942,3.61,940526104942
19000348,Fniq,Hlfo Myob,940526102593,3.39,940526102593
19000349,Egok,Eajg Mitg,940526104424,3.01,940526104424
19000350,Rtag,Kqhn Becq,940526106111,3.2,940526106111
19000351,Gusi,Bzgl Bkku,940526108309,3.65,940526108309
19000352,Cgjm,Gwcw Ccjd,940526107660,3.15,940526107660
19000353,Zvkf,Rmhf Tcyt,940526102091,3.43,940526102091
19000354,Jasy,Mogd Lwtd,940526100174,3.8,940526100174
19000355,Jyat,Bftf Qlex,940526103693,3.38,940526103693
19000356,Rcds,Mjno Cfuf,940526107132,3.78,940526107132
19000357,Awza,Gbnh Zovp,940526108492,3.91,940526108492
19000358,Vsfl,Syyz Txrg,940526101197,3.82,940526101197
19000359,Bvfi,Cgtt Gvli,940526105773,3.57,940526105773
19000360,Ydqt,Myee Eiaj,940526104938,3.51,940526104938
19000361,Kgpj,Txkp Vzwu,940526104697,3.85,940526104697
19000362,Arym,Hwho Ktwi,940526109844,3.91,940526109844
19000363,Jyfy,Zmel Rabs,940526109458,3.01,940526109458
19000364,Jpjc,Jsdq Kfbf,940526106418,3.65,940526106418
19000365,Gcal,Iska Wlxn,940526105146,3.14,940526105146
19000366,Hivt,Ktwt Fkzz,940526109245,3.22,940526109245
19000367,Mbdm,Zwlw Ylzq,940526100186,3.15,940526100186
19000368,Bxjk,Ydpj Ebzk,940526109949,3.02,940526109949
19000369,Rffh,Ucba Nkap,940526109038,3.85,940526109038
19000370,Wfvl,Izfy Bbpa,940526108037,3.55,940526108037
19000371,Mldw,Pdlr Lggj,940526103558,3.48,940526103558
19000372,Upbj,Vzdr Clhi,940526107840,3.78,940526107840
19000373,Bbqh,Wria Tkao,940526100308,3.2,940526100308
19000374,Xaku,Zjjd Hasy,940526107105,3.94,940526107105
19000375,Zpdn,Nnpt Hjap,940526106150,3.09,940526106150
19000376,Xktc,Xzsw Vntz,940526108378,3.57,940526108378
19000377,Koks,Rihw Jyet,940526104584,3.94,940526104584
19000378,Axip,Aesx Zxnq,940526105046,3.05,940526105046
19000379,Omit,Zeli Zznm,940526102247,3.95,940526102247
19000380,Wlvm,Qszy Ejls,940526109431,3.36,940526109431
19000381,Xfte,Yoqv Igty,940526109418,3.55,940526109418
19000382,Tqvm,Kojg Cdla,940526104992,3.77,940526104992
19000383,Rxzp,Skcj Syns,940526106842,3.15,940526106842
19000384,Xdyb,Jxgm Xnig,940526101757,3.42,940526101757
19000385,Nisv,Gwru Aljv,940526102398,3.59,940526102398
19000386,Igci,Fgop Xmhe,940526107494,3.19,940526107494
19000387,Ywln,Jyxh Zzgk,940526106182,3.16,940526106182
19000388,Hdts,Fzhc Xfvk,940526108441,3.85,940526108441
19000389,Mwns,Cixh Blil,940526102460,3.69,940526102460
19000390,Lctx,Njre Wvpi,940526102587,3.56,940526102587
19000391,Lfod,Anfw Ngyx,940526104468,3.36,940526104468
19000392,Aote,Asxp Ryvz,940526108408,3.65,940526108408
19000393,Bdqx,Tckp Enxx,940526103018,3.0,940526103018
19000394,Qkln,Tyvf Gchz,940526108007,3.7,940526108007
19000395,Snur,Ufex Zqsp,940526105647,3.27,940526105647
19000396,Fdxm,Ahkk Ltif,940526101765,3.58,940526101765
19000397,Otzx,Mnhm Xqop,940526103404,3.62,940526103404
19000398,Shrs,Cngu Ozqp,940526106502,3.11,940526106502
19000399,Mytf,Okhb Gymp,940526109810,3.38,940526109810
19000400,Aktg,Wiwz Czhf,940526108689,3.67,940526108689
19000401,Lemi,Tsna Mpdr,940526102369,3.17,940526102369
19000402,Qimh,Pxpa Vwkb,940526101511,3.66,940526101511
19000403,Tcuv,Jsit Hxxa,940526106067,3.81,940526106067
19000404,Kokw,Lcdl Puju,940526105823,3.43,940526105823
19000405,Jrzv,Cfaf Dqjj,940526102953,3.15,940526102953
19000406,Gpnk,Altc Qsjv,940526100425,3.2,940526100425
19000407,Efpo,Uhbk Hkvj,940526104185,3.27,940526104185
19000408,Wulr,Xkiy Uioo,940526101808,3.22,940526101808
19000409,Onzp,Jqif Oomf,940526100176,3.75,940526100176
19000410,Racw,Vype Ayjb,940526104251,3.57,940526104251
19000411,Sdjn,Bhbe Yrku,940526101852,3.87,940526101852
19000412,Uqnj,Ixme Xcwn,940526106425,3.93,940526106425
19000413,Ubxq,Mimn Ughn,940526109859,3.81,940526109859
19000414,Ejdk,Txqg Igcc,940526103945,3.81,940526103945
19000415,Osag,Dnhd Cnfc,940526103803,3.42,940526103803
19000416,Tcxs,Byzh Ufdo,940526100273,3.38,940526100273
19000417,Zqsx,Zals Owci,940526101845,3.16,940526101845
19000418,Ppjr,Keuc Gkvg,940526107580,3.94,940526107580
19000419,Cevh,Unlr Qdkb,940526101161,3.73,940526101161
19000420,Ahzl,Szof Ymbd,940526109015,3.48,940526109015
19000421,Dvre,Wrjp Kjnr,940526105404,3.85,940526105404
19000422,Yboe,Gnmt Tpfc,940526106242,3.31,940526106242
19000423,Aooo,Xnwz Ytxc,940526108723,3.12,940526108723
19000424,Acep,Fduv Ghni,940526101228,3.88,940526101228
19000425,Rxgx,Zqnm Qehm,940526103448,3.23,940526103448
19000426,Nssk,Uuho Sbie,940526107437,3.21,940526107437
19000427,Enep,Lisz Fwdz,940526102517,3.8,940526102517
19000428,Pfuk,Bbtg Qvzu,940526101091,3.23,940526101091
19000429,Fuup,Syxt Rgja,940526108919,3.13,940526108919
19000430,Fxyn,Tbxt Tiup,940526106390,3.71,940526106390
19000431,Andg,Aqvd Qpzl,940526102891,3.16,940526102891
19000432,Fhlg,Gtkw Vkmh,940526105579,3.58,940526105579
19000433,Mwoh,Zzts Lzjl,940526109062,3.44,940526109062
19000434,Hmly,Xkjj Derg,940526102466,3.82,940526102466
19000435,Sfry,Gmqc Rtch,940526109978,3.4,940526109978
19000436,Rjhq,Xumv Cldt,940526100756,3.26,940526100756
19000437,Ihoa,Ondr Cggo,940526108068,3.5,940526108068
19000438,Sskn,Selb Mhsb,940526105476,3.58,940526105476
